# Generated by ../matriz.pl date: Tue Sep 17 09:51:55 2013
# pairs file: pairs_raw.txt symetric matrix 66 fragments
17,309,67,17,31,68,290,13,17,30,0,13,16,13,9,10,13,16,17,13,17,23,19,13,17,18,13,10,13,17,131,23,244,19,13,10,11,16,16,23,13,13,40,13,9,17,86,23,13,19,13,18,18,16,9,17,18,19,13,157,13,58,17,30,17,17
22,13,27,22,15,13,13,11,14,45,13,0,33,20,15,8,9,33,22,269,22,344,20,12,22,11,38,14,38,22,32,32,32,13,385,15,249,88,88,175,15,38,38,38,10,22,10,178,15,13,12,11,15,33,20,22,15,13,38,12,38,10,22,27,14,14
13,13,18,13,13,9,13,85,13,21,16,33,0,18,18,133,71,369,23,23,23,33,19,19,16,19,19,225,16,16,16,19,30,9,33,196,11,294,262,33,9,12,30,16,18,16,30,33,18,15,30,10,18,279,18,16,16,9,12,30,16,30,16,9,16,16
19,12,37,19,13,12,9,19,15,37,13,20,18,0,226,19,19,18,19,14,19,12,12,14,12,36,19,19,19,19,9,37,11,20,11,21,9,18,8,37,67,8,8,19,268,19,19,37,115,12,20,26,196,13,268,9,167,34,11,11,18,8,9,11,12,12
51,24,239,49,13,111,24,19,11,239,9,15,18,226,0,19,19,18,50,15,38,25,63,25,25,25,51,19,211,48,13,207,24,222,15,13,13,18,8,177,269,134,134,211,281,19,28,185,317,147,93,11,154,13,251,16,125,122,191,24,211,28,16,149,11,11
13,13,8,13,49,13,13,356,13,11,10,8,133,19,19,0,285,130,22,22,22,11,13,240,13,9,13,343,13,13,13,11,30,13,11,224,10,181,24,11,19,13,30,10,19,13,30,11,19,13,30,9,9,196,51,13,9,13,13,30,14,30,13,22,13,13
13,13,14,13,12,12,13,284,13,11,13,9,71,19,19,285,0,68,13,11,13,11,12,167,49,49,34,281,13,13,13,11,27,20,11,162,10,119,8,11,19,10,11,13,19,13,10,11,19,12,10,8,14,135,19,12,14,12,10,27,13,11,12,14,12,12
16,13,18,16,13,9,13,83,13,21,16,33,369,18,18,130,68,0,16,11,16,33,15,19,16,18,18,221,16,16,16,16,30,16,33,192,11,292,263,33,9,9,30,9,18,16,30,33,11,15,30,9,18,276,18,16,9,9,9,30,9,30,13,9,13,13
266,17,48,347,19,19,17,23,198,48,17,22,23,19,50,22,13,16,0,38,264,19,69,28,267,28,183,13,154,269,11,48,17,50,14,13,14,13,16,48,50,26,26,130,50,304,65,48,50,17,26,10,10,13,19,265,61,61,61,38,62,37,246,37,164,195
16,13,27,80,18,10,13,23,10,10,13,269,23,14,15,22,11,11,38,0,21,269,9,12,21,11,21,14,32,21,18,27,13,10,269,14,184,88,88,104,15,18,12,32,11,10,12,107,15,10,12,11,15,11,11,21,15,10,17,12,17,12,21,27,11,21
256,17,38,265,20,17,17,23,124,38,17,22,23,19,38,22,13,16,264,21,0,32,17,20,193,9,173,13,144,260,25,38,17,38,22,14,22,13,16,38,38,26,26,121,38,231,12,38,38,17,26,26,26,26,19,192,9,17,31,12,60,26,172,18,91,122
32,13,26,32,15,13,13,11,13,121,23,344,33,12,25,11,11,33,19,269,32,0,54,54,54,54,54,11,32,18,15,91,13,13,331,55,189,33,33,250,85,85,12,32,25,32,23,253,66,55,55,55,55,55,55,54,54,54,54,54,54,54,54,54,54,54
17,19,146,69,76,254,19,20,252,102,19,20,19,12,63,13,12,15,69,9,17,54,0,13,97,24,12,12,59,17,19,31,11,260,20,12,10,9,15,21,129,59,59,59,12,161,59,21,118,298,59,11,12,9,12,187,12,230,59,12,59,59,106,146,242,181
20,23,26,20,138,13,23,225,28,21,13,12,19,14,25,240,167,19,28,12,20,54,13,0,20,9,13,164,19,20,13,12,29,13,12,45,12,19,13,12,19,19,29,19,19,20,29,12,19,13,19,9,9,19,17,20,9,13,19,29,19,29,20,22,20,20
184,17,26,266,19,17,17,13,211,21,17,22,16,12,25,13,49,16,267,21,193,54,97,20,0,37,101,13,72,189,11,21,17,17,14,13,14,13,16,21,19,13,12,48,9,280,28,21,19,23,23,23,22,22,22,278,61,61,61,38,37,37,259,37,177,208
9,23,26,9,9,12,23,9,28,21,18,11,19,36,25,9,49,18,28,11,9,54,24,9,37,0,9,9,8,9,18,9,18,14,15,9,16,9,8,9,9,9,16,8,124,9,16,9,11,9,16,261,200,9,36,9,191,9,9,11,9,16,9,9,10,9
185,13,26,182,10,29,13,13,32,152,13,38,19,19,51,13,34,18,183,21,173,54,12,13,101,9,0,13,267,181,30,152,10,51,29,29,38,12,12,152,51,101,126,244,51,139,13,152,51,70,78,50,26,26,19,100,9,29,154,13,183,22,80,40,18,30
13,16,14,13,12,12,16,295,13,9,10,14,225,19,19,343,281,221,13,14,13,11,12,164,13,9,13,0,12,13,13,11,30,12,21,287,10,273,116,11,19,12,30,12,19,20,30,11,19,12,30,11,18,288,51,20,9,12,12,30,14,30,22,9,16,16
156,13,255,153,22,124,13,10,13,255,13,38,16,19,211,13,13,16,154,32,144,32,59,19,72,8,267,12,0,152,30,185,11,242,29,29,38,12,12,152,242,253,278,313,51,110,141,152,242,165,230,50,8,12,19,71,13,124,306,81,335,174,51,143,18,18
264,17,66,268,22,59,17,13,120,48,17,22,16,19,48,13,13,16,269,21,260,18,17,20,189,9,181,13,152,0,11,48,17,48,22,13,22,13,16,48,48,26,26,128,48,226,65,48,48,17,26,9,9,18,19,187,61,61,61,38,60,37,168,37,86,117
25,194,16,25,19,20,196,13,13,13,131,32,16,9,13,13,13,16,11,18,25,15,19,13,11,18,30,13,30,11,0,13,51,13,24,24,212,16,18,13,13,13,13,13,9,11,11,13,13,13,13,18,18,16,9,19,18,20,13,31,13,15,11,24,13,19
48,23,226,48,10,78,23,11,21,290,23,32,19,37,207,11,11,16,48,27,38,91,31,12,21,9,152,11,185,48,13,0,23,183,27,14,13,8,19,260,207,73,73,185,92,21,31,274,207,115,73,9,9,9,62,21,9,78,165,23,185,31,21,117,21,21
17,230,30,17,29,11,211,30,17,30,244,32,30,11,24,30,27,30,17,13,17,13,11,29,17,18,10,30,11,17,51,23,0,13,13,30,11,30,13,13,24,15,104,9,11,17,149,13,24,13,39,18,18,30,12,17,18,13,15,221,15,122,57,49,17,17
51,19,298,49,76,302,19,12,155,254,19,13,9,20,222,13,20,16,50,10,38,13,260,13,17,14,51,12,242,48,13,183,13,0,13,12,13,9,9,153,288,165,165,242,75,64,59,161,277,344,155,23,23,23,45,90,14,289,222,12,242,59,17,232,145,84
22,13,27,22,15,33,13,11,38,32,13,385,33,11,15,11,11,33,14,269,22,331,20,12,14,15,29,21,29,22,24,27,13,13,0,16,243,89,89,162,15,29,29,29,11,22,12,165,15,13,12,11,15,33,20,22,15,13,29,12,29,12,22,27,14,14
14,16,12,14,12,33,16,176,38,9,10,15,196,21,13,224,162,192,13,14,14,55,12,45,13,9,29,287,29,13,24,14,30,12,16,0,8,244,87,14,9,12,30,13,13,13,30,14,13,12,30,9,18,259,51,13,9,12,12,30,14,30,22,9,16,16
22,18,13,22,14,20,20,10,14,27,11,249,11,9,13,10,10,11,14,184,22,189,10,12,14,16,38,10,38,22,212,13,11,13,243,8,0,22,22,19,19,19,18,22,18,18,18,22,22,22,22,22,22,22,22,22,22,22,38,31,22,22,22,27,22,22
13,16,12,13,12,9,16,133,13,21,16,88,294,18,18,181,119,292,13,88,13,33,9,19,13,9,12,273,12,13,16,8,30,9,89,244,22,0,185,33,9,12,30,12,18,13,30,33,18,9,30,9,18,327,36,13,9,9,12,30,12,30,13,9,13,13
16,13,18,16,13,9,13,10,15,21,16,88,262,8,8,24,8,263,16,88,16,33,15,13,16,8,12,116,12,16,18,19,13,9,89,87,22,185,0,33,9,9,9,10,8,16,10,33,11,15,9,15,8,171,8,16,8,9,10,10,10,11,15,9,15,15
48,13,196,48,15,48,13,11,21,290,23,175,33,37,177,11,11,33,48,104,38,250,21,12,21,9,152,11,152,48,13,260,13,153,162,14,19,33,33,0,177,40,40,152,92,21,31,420,177,85,40,9,9,33,62,21,9,48,132,23,152,31,21,87,21,21
51,24,304,49,58,176,24,19,24,278,13,15,9,67,269,19,19,9,50,15,38,85,129,19,19,9,51,19,242,48,13,207,24,288,15,9,19,9,9,177,0,165,165,242,122,19,59,185,324,213,155,23,23,23,92,23,11,188,222,10,242,59,19,214,23,11
26,13,143,26,58,124,13,10,24,143,13,38,12,8,134,13,10,9,26,18,26,85,59,19,13,9,101,12,253,26,13,73,15,165,29,12,19,12,9,40,165,0,268,171,8,13,155,40,165,165,242,9,9,9,9,13,9,124,259,96,268,188,13,143,10,10
26,26,143,12,29,124,13,30,12,143,40,38,30,8,134,30,11,30,26,12,26,12,59,29,12,16,126,30,278,26,13,73,104,165,29,30,18,30,9,40,165,268,0,189,8,12,287,40,165,165,309,16,9,30,9,12,9,124,277,228,291,320,39,143,12,12
133,13,248,130,15,124,13,10,15,248,13,38,16,19,211,10,13,9,130,32,121,32,59,19,48,8,244,12,313,128,13,185,9,242,29,13,22,12,10,152,242,171,189,0,51,85,65,152,242,165,145,8,8,9,19,46,46,46,223,38,244,91,37,136,37,37
51,9,92,49,8,12,9,19,11,92,9,10,18,268,281,19,19,18,50,11,38,25,12,19,9,124,51,19,51,48,9,92,11,75,11,13,18,18,8,92,122,8,8,51,0,19,19,92,170,12,9,114,284,13,293,9,255,34,31,11,51,9,9,9,11,11
222,17,19,304,19,58,17,13,289,21,17,22,16,19,19,13,13,16,304,10,231,32,161,20,280,9,139,20,110,226,11,21,17,64,22,13,18,13,16,21,19,13,12,85,19,0,12,21,21,102,26,26,26,26,19,357,9,34,13,12,26,12,282,18,256,287
12,71,66,12,29,59,52,30,12,66,86,10,30,19,28,30,10,30,65,12,12,23,59,29,28,16,13,30,141,65,11,31,149,59,12,30,18,30,10,31,59,155,287,65,19,12,0,31,59,59,222,16,11,30,11,12,11,59,147,273,160,305,12,66,12,12
48,13,210,48,15,56,13,11,21,304,23,178,33,37,185,11,11,33,48,107,38,253,21,12,21,9,152,11,152,48,13,274,13,161,165,14,22,33,33,420,185,40,40,152,92,21,31,0,185,93,40,14,14,33,62,21,9,56,132,23,152,31,21,101,21,21
51,24,288,49,42,170,24,19,23,278,13,15,18,115,317,19,19,11,50,15,38,66,118,19,19,11,51,19,242,48,13,207,24,277,15,13,22,18,11,177,324,165,165,242,170,21,59,185,0,202,155,23,43,23,140,23,14,177,222,10,242,59,19,198,23,11
17,19,230,17,76,302,19,12,193,186,19,13,15,12,147,13,12,15,17,10,17,55,298,13,23,9,70,12,165,17,13,115,13,344,13,12,22,9,15,85,213,165,165,165,12,102,59,93,202,0,124,10,10,10,12,128,10,289,165,12,165,59,47,230,183,122
26,13,143,26,22,124,13,30,73,164,13,12,30,20,93,30,10,30,26,12,26,55,59,19,23,16,78,30,230,26,13,73,39,155,12,30,22,30,9,40,155,242,309,145,9,26,222,40,155,124,0,16,9,30,9,12,9,124,233,163,247,255,12,143,12,12
26,18,13,26,13,30,18,9,73,56,18,11,10,26,11,9,8,9,10,11,26,55,11,9,23,261,50,11,50,9,18,9,18,23,11,9,22,9,15,9,23,9,16,8,114,26,16,14,23,10,16,0,191,18,28,13,182,8,8,16,8,16,13,9,13,13
26,18,13,26,13,15,18,9,22,10,18,15,18,196,154,9,14,18,10,15,26,55,12,9,22,200,26,18,8,9,18,9,18,23,15,18,22,18,8,9,23,9,9,8,284,26,11,14,43,10,9,191,0,18,196,9,322,34,11,11,9,9,9,9,12,12
26,16,13,26,13,15,16,148,22,10,16,33,279,13,13,196,135,276,13,11,26,55,9,19,22,9,26,288,12,18,16,9,30,23,33,259,22,327,171,33,23,9,30,9,13,26,30,33,23,10,30,18,18,0,13,13,9,9,9,30,9,30,13,9,13,13
19,9,62,19,13,15,9,51,22,62,9,20,18,268,251,51,19,18,19,11,19,55,12,17,22,36,19,51,19,19,9,62,12,45,20,51,22,36,8,62,92,9,9,19,293,19,11,62,140,12,9,28,196,13,0,9,167,34,11,11,33,8,9,11,12,12
183,17,19,265,19,84,17,13,315,21,17,22,16,9,16,13,12,16,265,21,192,54,187,20,278,9,100,20,71,187,19,21,17,90,22,13,22,13,16,21,23,13,12,46,9,357,12,21,23,128,12,13,9,13,9,0,9,60,10,12,10,12,282,21,282,307
9,18,10,9,10,9,18,9,12,10,18,15,16,167,125,9,14,9,61,15,9,54,12,9,61,191,9,9,13,61,18,9,18,14,15,9,22,9,8,9,11,9,9,46,255,9,11,9,14,10,9,182,322,9,167,9,0,8,8,11,8,8,9,9,12,12
17,19,193,17,76,277,19,12,125,149,19,13,9,34,122,13,12,9,61,10,17,54,230,13,61,9,29,12,124,61,20,78,13,289,13,12,22,9,9,48,188,124,124,46,34,34,59,56,177,289,124,8,34,9,34,60,8,0,124,12,124,59,17,193,115,54
43,13,235,40,22,124,13,10,13,235,13,38,12,11,191,13,10,9,61,17,31,54,59,19,61,9,154,12,306,61,13,165,15,222,29,12,38,12,10,132,222,259,277,223,31,13,147,132,222,165,233,8,11,9,11,10,8,124,0,87,312,180,13,143,10,10
12,143,30,12,29,10,124,30,12,23,157,12,30,11,24,30,27,30,38,12,12,54,12,29,38,11,13,30,81,38,31,23,221,12,12,30,31,30,10,23,10,96,228,38,11,12,273,23,10,12,163,16,11,30,11,12,11,12,87,0,101,246,57,49,12,12
72,13,255,69,22,124,13,14,13,255,13,38,16,18,211,14,13,9,62,17,60,54,59,19,37,9,183,14,335,60,13,185,15,242,29,14,22,12,10,152,242,268,291,244,51,26,160,152,242,165,247,8,9,9,33,10,8,124,312,101,0,193,13,143,10,10
26,44,96,12,29,59,25,30,12,96,58,10,30,8,28,30,11,30,37,12,26,54,59,29,37,16,22,30,174,37,15,31,122,59,12,30,22,30,11,31,59,188,320,91,9,12,305,31,59,59,255,16,9,30,8,12,8,59,180,246,193,0,12,96,12,12
163,44,19,245,19,17,25,13,234,21,17,22,16,9,16,13,12,13,246,21,172,54,106,20,259,9,80,22,51,168,11,21,57,17,22,22,22,13,15,21,19,13,39,37,9,282,12,21,19,47,12,13,9,13,9,282,9,17,13,57,13,12,0,21,201,232
18,44,289,18,133,193,25,22,39,188,30,27,9,11,149,22,14,9,37,27,18,54,146,22,37,9,40,9,143,37,24,117,49,232,27,9,27,9,9,87,214,143,143,136,9,18,66,101,198,230,143,9,9,9,11,21,9,193,143,49,143,96,21,0,30,21
82,17,30,164,30,139,17,13,336,21,17,14,16,12,11,13,12,13,164,11,91,54,242,20,177,10,18,16,18,86,13,21,17,145,14,16,22,13,15,21,23,10,12,37,11,256,12,21,23,183,12,13,12,13,12,282,12,115,10,12,10,12,201,30,0,276
113,17,19,195,19,78,17,13,306,21,17,14,16,12,11,13,12,13,195,21,122,54,181,20,208,9,30,16,18,117,19,21,17,84,14,16,22,13,15,21,11,10,12,37,11,287,12,21,11,122,12,13,12,13,12,307,12,54,10,12,10,12,232,21,276,0
