# Generated by ../matriz.pl date: Tue Sep 17 09:53:52 2013
# pairs file: pairs_conservative.txt symetric matrix 68 fragments
13,9,13,13,13,8,9,149,13,33,9,33,0,11,8,197,151,356,13,11,13,33,15,18,13,9,8,289,13,13,9,8,30,8,33,261,11,359,251,33,8,8,30,8,9,13,30,33,8,14,30,9,9,388,8,13,9,8,8,30,25,30,13,8,13,13,13,8
19,9,22,19,7,8,9,19,8,22,9,22,11,0,218,19,19,11,19,11,19,25,8,19,7,28,19,19,19,19,9,22,8,124,25,11,9,11,11,22,110,8,11,19,260,19,11,22,184,21,11,14,252,11,260,8,154,8,8,8,11,11,7,8,8,7,19,22
43,11,322,38,66,215,11,19,63,276,11,22,8,218,0,19,19,8,51,10,19,25,235,19,15,11,51,19,242,44,11,224,11,439,25,8,13,11,8,286,375,165,165,242,375,66,59,314,438,336,124,11,210,8,260,83,112,245,242,11,242,124,15,243,104,22,51,197
13,9,114,13,182,12,9,411,13,12,10,7,197,19,19,0,289,117,13,7,13,7,12,340,13,9,13,454,19,13,13,12,30,19,7,229,8,225,12,12,19,19,19,19,19,13,19,12,19,12,19,9,19,184,19,13,9,12,19,30,19,19,13,14,13,13,13,12
13,13,12,13,12,12,13,287,13,8,13,10,151,19,19,289,0,71,13,10,13,7,12,156,13,8,13,289,10,13,13,8,30,19,7,183,10,179,8,8,19,10,30,10,19,13,30,12,19,12,30,8,19,138,19,13,9,12,10,30,25,30,13,12,13,13,13,8
13,9,13,13,13,8,9,69,13,33,9,33,356,11,8,117,71,0,13,11,13,33,15,13,13,9,8,209,13,13,9,8,30,8,33,181,11,279,251,33,8,8,30,8,9,13,30,33,8,14,30,9,9,321,8,13,9,8,8,30,25,30,13,8,13,13,13,8
260,11,48,337,10,12,11,13,269,48,11,29,13,19,51,13,13,13,0,32,255,38,57,13,268,9,256,13,313,262,11,48,10,51,14,13,38,13,14,48,51,37,54,178,51,293,10,48,51,51,26,9,19,13,43,254,9,12,124,10,110,10,234,11,153,184,398,48
32,13,10,32,8,10,13,10,21,55,13,261,11,11,10,7,10,11,32,0,32,261,10,8,21,15,32,7,32,32,13,10,13,10,261,7,173,11,11,95,10,11,12,32,10,32,12,98,10,10,12,15,11,11,11,21,15,10,11,13,12,12,21,10,9,8,32,10
249,11,32,255,10,12,11,13,196,32,11,14,13,19,19,13,13,13,255,32,0,14,12,13,195,9,186,13,243,250,11,32,10,19,14,13,14,13,20,32,19,9,9,108,19,220,9,10,19,32,9,9,19,13,19,181,9,12,54,10,40,12,161,10,80,111,255,32
14,23,14,14,8,10,23,7,14,199,23,470,33,25,25,7,7,33,38,261,14,0,10,8,14,9,38,7,38,14,70,78,13,25,460,7,288,33,33,239,25,29,38,38,25,14,23,242,25,10,12,9,25,33,25,14,9,10,38,13,38,12,14,10,14,14,38,104
12,11,209,116,66,319,11,12,241,163,11,10,15,8,235,12,12,15,57,10,12,10,0,12,70,7,29,12,124,12,11,111,11,316,10,12,9,12,15,173,185,124,124,124,77,244,59,201,174,354,124,10,8,15,8,261,7,286,124,11,124,124,106,209,282,200,62,84
13,13,138,13,206,12,13,280,12,12,10,8,18,19,19,340,156,13,13,8,13,8,12,0,8,8,13,275,19,13,13,12,10,19,8,50,8,46,13,12,19,19,19,19,19,12,19,12,19,12,19,8,19,13,19,12,9,12,19,10,19,19,8,14,12,12,13,12
189,11,10,281,10,15,11,13,281,21,11,14,13,7,15,13,13,13,268,21,195,14,70,8,0,9,126,13,183,190,11,21,10,15,14,13,14,13,14,19,19,9,10,48,8,281,10,10,19,15,9,9,9,13,7,267,9,15,9,10,9,10,247,13,166,197,273,21
9,18,9,9,17,7,18,8,9,9,18,9,9,28,11,9,8,9,9,15,9,9,7,8,9,0,9,9,9,9,18,9,18,11,9,9,15,9,7,9,11,8,11,8,116,9,11,9,11,14,8,250,193,9,28,9,227,7,8,11,8,11,9,9,9,9,9,9
197,11,152,195,10,29,10,13,127,152,10,29,8,19,51,13,13,8,256,32,186,38,29,13,126,9,0,13,309,198,11,152,10,51,29,13,38,13,7,152,51,90,107,231,51,151,27,152,51,51,63,9,19,8,43,112,8,70,177,10,163,63,92,40,11,42,309,152
13,9,49,13,117,12,9,406,13,12,9,7,289,19,19,454,289,209,13,7,13,7,12,275,13,9,13,0,10,13,13,12,30,19,7,293,8,317,104,12,19,10,30,10,19,13,30,12,19,12,30,9,19,276,19,13,9,12,10,30,25,30,13,12,13,13,13,12
254,11,255,252,19,124,11,10,184,255,11,29,13,19,242,19,10,13,313,32,243,38,124,19,183,9,309,10,0,255,11,203,11,242,14,13,38,13,10,255,242,243,260,335,51,208,180,255,242,242,216,9,19,13,43,169,9,165,330,70,316,216,149,143,68,99,375,181
260,11,44,259,10,12,11,13,191,44,11,14,13,19,44,13,13,13,262,32,250,14,12,13,190,9,198,13,255,0,11,44,10,44,14,13,14,13,20,44,44,26,26,120,44,215,26,44,44,44,26,9,19,13,43,176,9,12,66,10,52,26,156,10,75,106,262,44
11,349,13,11,8,11,338,13,11,13,207,20,9,9,11,13,13,9,11,13,11,70,11,13,11,18,11,13,11,11,0,13,159,11,13,9,319,9,10,13,13,11,33,11,13,11,11,13,13,11,11,18,18,9,9,11,18,11,11,97,11,11,11,13,11,11,11,13
43,13,234,38,10,94,13,12,9,298,23,103,8,22,224,12,8,8,48,10,32,78,111,12,21,9,152,12,203,44,13,0,23,224,75,8,27,8,8,298,224,91,91,203,185,21,62,298,224,209,91,9,22,11,72,21,9,119,203,23,203,91,21,145,21,21,152,271
10,250,10,10,10,11,232,29,11,23,307,13,30,8,11,30,30,30,10,13,10,13,11,10,10,18,10,30,11,10,159,23,0,11,13,30,13,30,7,23,9,11,203,9,9,11,138,23,9,11,61,18,18,30,11,11,18,11,11,267,24,110,10,9,11,10,10,23
43,11,322,19,66,296,11,19,144,276,11,22,8,124,439,19,19,8,51,10,19,25,316,19,15,11,51,19,242,44,11,224,11,0,25,12,13,12,8,286,375,165,165,242,281,147,59,314,378,417,124,11,116,8,166,164,18,296,242,11,242,124,15,243,185,103,51,197
14,13,11,14,8,10,13,7,14,196,13,460,33,25,25,7,7,33,14,261,14,460,10,8,14,9,29,7,14,14,13,75,13,25,0,7,231,33,33,236,25,29,29,29,25,14,12,239,25,10,12,9,25,33,25,14,9,10,29,13,29,12,14,10,14,14,29,101
13,9,12,13,12,12,9,181,13,8,9,7,261,11,8,229,183,181,13,7,13,7,12,50,13,9,13,293,13,13,9,8,30,12,7,0,7,289,76,8,8,8,30,13,9,13,30,12,8,12,30,9,9,248,11,13,9,12,13,30,25,30,13,8,13,13,13,8
14,203,27,14,8,9,192,8,14,27,61,238,11,9,13,8,10,11,38,173,14,288,9,8,14,15,38,8,38,14,319,27,13,13,231,7,0,11,11,27,13,11,38,38,13,11,11,27,13,13,11,15,9,11,9,11,9,9,38,11,38,11,11,27,11,11,38,27
13,9,12,13,12,12,9,177,13,33,9,33,359,11,11,225,179,279,13,11,13,33,12,46,13,9,13,317,13,13,9,8,30,12,33,289,11,0,174,33,8,8,30,13,9,13,30,33,8,12,30,9,9,346,8,13,9,12,13,30,25,30,13,8,13,13,13,8
20,10,13,15,13,8,10,8,15,33,7,33,251,11,8,12,8,251,14,11,20,33,15,13,14,7,7,104,10,20,10,8,7,8,33,76,11,174,0,33,8,10,13,10,8,15,13,33,8,14,13,7,8,216,8,15,8,8,10,10,13,13,15,8,15,15,14,8
43,13,295,38,29,156,13,12,19,470,23,264,33,22,286,12,8,33,48,95,32,239,173,12,19,9,152,12,255,44,13,298,23,286,236,8,27,33,33,0,286,143,143,255,185,32,114,520,279,271,143,9,22,33,72,22,9,181,255,13,255,143,21,206,45,21,152,297
43,20,296,38,40,165,20,19,13,276,9,22,8,110,375,19,19,8,51,10,19,25,185,19,19,11,51,19,242,44,13,224,9,375,25,8,13,8,8,286,0,165,165,242,267,16,59,296,364,286,124,11,102,11,152,33,11,195,242,10,242,124,19,217,54,11,51,197
26,11,143,26,19,124,9,10,9,143,11,29,8,8,165,19,10,8,37,11,9,29,124,19,9,8,90,10,243,26,11,91,11,165,29,8,11,8,10,143,165,0,261,194,70,15,198,143,165,165,234,8,8,8,8,12,8,165,248,88,261,234,12,143,15,9,99,69
26,124,143,10,19,124,106,29,10,143,181,29,30,11,165,19,30,30,54,12,9,38,124,19,10,11,107,30,260,26,33,91,203,165,29,30,38,30,13,143,165,261,0,211,11,10,372,143,165,165,331,8,11,30,11,10,11,165,265,327,338,380,10,143,15,10,116,69
119,11,255,117,19,124,9,10,49,255,9,29,8,19,242,19,10,8,178,32,108,38,124,19,48,8,231,10,335,120,11,203,9,242,29,13,38,13,10,255,242,194,211,0,51,73,131,255,242,242,167,8,19,8,43,34,8,165,281,21,267,167,14,143,15,8,240,181
43,9,185,38,8,57,9,19,8,185,9,22,9,260,375,19,19,9,51,10,19,25,77,19,8,116,51,19,51,44,13,185,9,281,25,9,13,9,8,185,267,70,11,51,0,19,24,185,341,178,29,102,340,9,302,11,242,87,51,9,51,29,8,106,8,7,51,185
214,11,39,352,39,170,11,13,453,21,11,14,13,19,66,13,13,13,293,32,220,14,244,12,281,9,151,13,208,215,11,21,11,147,14,13,11,13,15,32,16,15,10,73,19,0,10,31,19,185,9,9,19,13,19,441,9,117,19,11,9,10,283,39,340,327,298,21
26,59,114,10,19,59,41,29,10,114,116,23,30,11,59,19,30,30,10,12,9,23,59,19,10,11,27,30,180,26,11,62,138,59,12,30,11,30,13,114,59,198,372,131,24,10,0,114,59,59,295,8,11,30,11,10,11,59,185,262,258,344,10,114,15,10,36,40
43,13,321,38,55,184,13,12,31,470,23,267,33,22,314,12,12,33,48,98,10,242,201,12,10,9,152,12,255,44,13,298,23,314,239,12,27,33,33,520,296,143,143,255,185,31,114,0,279,299,143,9,22,33,72,50,9,209,255,13,255,143,21,232,73,21,152,297
43,20,279,38,23,154,20,19,11,276,9,22,8,184,438,19,19,8,51,10,19,25,174,19,19,11,51,19,242,44,13,224,9,378,25,8,13,8,8,279,364,165,165,242,341,19,59,279,0,275,124,11,176,11,226,22,78,184,242,10,242,124,19,200,43,11,51,197
43,11,307,57,66,319,11,12,182,261,11,10,14,21,336,12,12,14,51,10,32,10,354,12,15,14,51,12,242,44,11,209,11,417,10,12,13,12,14,271,286,165,165,242,178,185,59,299,275,0,124,14,13,8,63,202,14,296,242,11,242,124,47,243,223,141,51,182
26,11,143,26,19,124,11,29,9,143,39,12,30,11,124,19,30,30,26,12,9,12,124,19,9,8,63,30,216,26,11,91,61,124,12,30,11,30,13,143,124,234,331,167,29,9,295,143,124,124,0,8,11,30,11,10,8,124,221,185,294,331,12,143,15,9,72,69
9,18,9,9,17,10,18,8,9,9,18,9,9,14,11,9,8,9,9,15,9,9,10,8,9,250,9,9,9,9,18,9,18,11,9,9,15,9,7,9,11,8,8,8,102,9,8,9,11,14,8,0,179,9,14,9,213,7,8,11,8,11,9,9,9,9,9,9
19,18,22,19,17,8,18,19,9,22,18,22,9,252,210,19,19,9,19,11,19,25,8,19,9,193,19,19,19,19,18,22,18,116,25,9,9,9,8,22,102,8,11,19,340,19,11,22,176,13,11,179,0,9,252,9,319,8,8,8,11,11,9,9,9,9,19,22
13,9,13,13,13,8,9,136,13,33,9,33,388,11,8,184,138,321,13,11,13,33,15,13,13,9,8,276,13,13,9,11,30,8,33,248,11,346,216,33,11,8,30,8,9,13,30,33,11,8,30,9,9,0,8,13,9,8,8,30,25,30,13,8,13,13,13,8
43,9,72,38,8,8,9,19,8,72,9,22,8,260,260,19,19,8,43,11,19,25,8,19,7,28,43,19,43,43,9,72,11,166,25,11,9,8,8,72,152,8,11,43,302,19,11,72,226,63,11,14,252,8,0,8,154,8,43,8,43,11,7,8,8,7,43,72
175,11,58,313,58,187,11,13,438,21,11,14,13,8,83,13,13,13,254,21,181,14,261,12,267,9,112,13,169,176,11,21,11,164,14,13,11,13,15,22,33,12,10,34,11,441,10,50,22,202,10,9,9,13,8,0,9,134,9,11,10,10,283,58,357,327,259,21
9,18,9,9,17,7,18,9,9,9,18,9,9,154,112,9,9,9,9,15,9,9,7,9,9,227,8,9,9,9,18,9,18,18,9,9,9,9,8,9,11,8,11,8,242,9,11,9,78,14,8,213,319,9,154,9,0,7,8,11,8,11,9,9,9,9,9,9
12,11,217,15,66,266,11,12,114,171,11,10,8,8,245,12,12,8,12,10,12,10,286,12,15,7,70,12,165,12,11,119,11,296,10,12,9,12,8,181,195,165,165,165,87,117,59,209,184,296,124,7,8,8,8,134,7,0,165,11,165,124,15,217,155,73,70,92
65,11,255,63,19,124,9,10,9,255,11,29,8,8,242,19,10,8,124,11,54,38,124,19,9,8,177,10,330,66,11,203,11,242,29,13,38,13,10,255,242,248,265,281,51,19,185,255,242,242,221,8,8,8,43,9,8,165,0,75,321,221,12,143,15,9,186,181
10,188,10,10,10,11,170,29,11,23,245,13,30,8,11,30,30,30,10,13,10,13,11,10,10,11,10,30,70,10,97,23,267,11,13,30,11,30,10,13,10,88,327,21,9,11,262,13,10,11,185,11,8,30,8,11,11,11,75,0,148,234,10,12,11,10,10,23
51,11,255,49,19,124,15,25,9,255,11,29,25,11,242,19,25,25,110,12,40,38,124,19,9,8,163,25,316,52,11,203,24,242,29,25,38,25,13,255,242,261,338,267,51,9,258,255,242,242,294,8,11,25,43,10,8,165,321,148,0,294,12,143,15,9,172,181
26,31,143,10,19,124,13,29,10,143,88,12,30,11,124,19,30,30,10,12,12,12,124,19,10,11,63,30,216,26,11,91,110,124,12,30,11,30,13,143,124,234,380,167,29,10,344,143,124,124,331,11,11,30,11,10,11,124,221,234,294,0,10,143,15,10,72,69
155,11,13,283,13,32,11,13,283,21,11,14,13,7,15,13,13,13,234,21,161,14,106,8,247,9,92,13,149,156,11,21,10,15,14,13,11,13,15,21,19,12,10,14,8,283,10,21,19,47,12,9,9,13,7,283,9,15,12,10,12,10,0,13,202,233,239,21
10,13,298,13,121,192,13,12,39,196,9,10,8,8,243,14,12,8,11,10,10,10,209,14,13,9,40,12,143,10,13,145,9,243,10,8,27,8,8,206,217,143,143,143,106,39,114,232,200,243,143,9,9,8,8,58,9,217,143,12,143,143,13,0,81,13,40,118
74,11,81,212,66,208,11,13,337,35,11,14,13,8,104,13,13,13,153,9,80,14,282,12,166,9,11,13,68,75,11,21,11,185,14,13,11,13,15,45,54,15,15,15,8,340,15,73,43,223,15,9,9,13,8,357,9,155,15,11,15,15,202,81,0,296,158,21
105,11,13,243,13,126,11,13,327,21,11,14,13,7,22,13,13,13,184,8,111,14,200,12,197,9,42,13,99,106,11,21,10,103,14,13,11,13,15,21,11,9,10,8,7,327,10,21,11,141,9,9,9,13,7,327,9,73,9,10,9,10,233,13,296,0,189,21
260,11,152,342,10,29,11,13,274,152,11,29,13,19,51,13,13,13,398,32,255,38,62,13,273,9,309,13,375,262,11,152,10,51,29,13,38,13,14,152,51,99,116,240,51,298,36,152,51,51,72,9,19,13,43,259,9,70,186,10,172,72,239,40,158,189,0,152
43,13,207,38,12,67,13,12,21,297,23,129,8,22,197,12,8,8,48,10,32,104,84,12,21,9,152,12,181,44,13,271,23,197,101,8,27,8,8,297,197,69,69,181,185,21,40,297,197,182,69,9,22,8,72,21,9,92,181,23,181,69,21,118,21,21,152,0
