# Generated by ../matriz.pl date: Tue Sep 17 09:40:21 2013
# pairs file: pairs_raw.txt symetric matrix 127 fragments
12,354,115,12,24,14,329,16,17,14,0,10,17,11,16,14,12,17,17,159,8,10,21,17,17,245,17,21,337,81,81,49,10,12,13,24,21,12,13,21,14,13,10,14,17,12,12,18,17,11,17,270,21,12,13,15,17,10,21,12,21,8,12,21,9,12,12,19,14,13,13,137,13,13,13,12,17,12,12,12,8,14,10,11,17,294,32,14,17,12,12,14,15,14,10,17,16,17,16,16,16,9,9,9,18,13,201,21,20,17,10,10,57,57,57,57,57,57,57,57,21,12,9,17,17,9,14
15,10,17,15,8,12,10,12,19,17,10,0,19,14,12,12,11,22,19,12,10,17,27,19,27,10,74,51,10,17,19,10,17,9,14,17,9,19,11,179,27,18,17,12,19,212,11,11,10,11,11,10,27,10,9,69,10,17,27,8,9,10,11,11,17,11,10,17,12,18,12,12,12,12,27,19,19,19,11,11,11,25,241,10,10,10,14,12,19,27,10,12,19,22,425,22,27,15,12,10,27,8,8,17,11,9,10,82,27,483,27,10,12,11,274,19,15,11,25,22,27,22,17,17,11,12,22
19,17,10,14,9,12,17,21,453,10,17,19,0,12,12,12,12,16,359,13,13,13,13,472,192,17,17,17,17,25,22,24,11,28,13,29,13,22,9,17,15,14,11,12,230,17,14,18,14,9,16,28,20,12,24,15,12,12,20,12,9,12,12,16,10,24,12,29,12,14,14,15,13,13,13,22,484,22,12,15,9,12,19,13,16,28,16,12,329,15,12,59,21,12,19,16,11,13,21,10,15,278,307,29,13,24,28,17,15,19,15,9,12,24,19,22,13,14,14,9,20,12,29,222,16,13,12
19,11,12,9,22,22,11,11,9,9,11,14,12,0,16,22,15,20,9,14,8,20,11,9,9,14,21,25,14,11,12,18,12,10,14,9,12,15,12,25,12,12,20,12,21,25,277,15,20,314,44,11,11,15,20,21,15,20,11,11,11,11,15,25,9,12,15,9,22,22,22,22,22,22,22,15,9,15,15,12,15,12,9,18,20,11,15,22,9,9,15,22,21,15,9,20,9,20,16,250,8,22,22,17,15,20,11,25,8,14,9,8,24,14,14,15,20,9,11,12,11,15,12,21,22,8,15
19,16,13,9,9,9,16,153,13,13,16,12,12,16,0,11,11,16,13,16,13,13,12,13,12,16,9,11,16,9,9,16,13,14,12,9,9,9,11,12,12,13,13,11,8,12,24,15,13,16,16,16,12,9,13,9,11,13,12,12,9,13,10,11,13,8,9,10,11,13,13,16,9,13,12,9,13,9,9,12,13,13,9,9,16,16,62,11,9,12,11,11,16,11,12,16,12,16,218,24,12,13,13,9,9,13,14,9,12,12,12,17,12,8,12,9,16,10,13,11,12,11,10,8,16,84,11
19,14,12,10,12,278,14,16,12,12,14,12,12,22,11,0,8,15,12,15,16,15,15,12,11,15,12,12,12,9,19,24,15,19,15,9,12,19,26,11,9,11,15,115,18,17,22,9,24,22,15,14,15,12,24,12,10,15,18,9,8,16,11,12,12,12,12,9,205,165,137,137,137,137,137,19,12,19,10,9,16,96,12,12,15,14,13,278,18,9,10,278,11,10,9,15,11,24,16,16,9,171,131,9,10,24,14,8,11,12,9,16,15,12,9,19,19,12,18,10,15,10,9,18,15,16,10
12,9,12,12,11,11,11,9,17,11,12,11,12,15,11,8,0,12,14,9,12,10,10,14,18,9,12,15,11,12,8,12,10,9,9,12,15,110,21,14,20,20,10,11,10,14,15,259,10,15,15,14,14,14,14,14,14,14,15,12,15,12,16,15,12,12,16,12,11,20,20,11,12,8,18,134,54,134,134,134,134,98,98,98,98,52,52,52,49,49,49,32,32,32,32,12,18,12,9,12,20,11,11,12,254,133,22,15,18,14,14,14,10,12,11,21,12,12,20,12,10,16,12,17,11,12,16
10,17,13,15,13,15,17,12,16,24,17,22,16,20,16,15,12,0,9,16,12,13,12,9,9,17,13,13,17,18,21,26,13,11,11,18,48,21,20,9,12,15,13,15,16,9,20,21,16,30,374,17,16,15,15,13,10,13,16,16,13,12,8,13,13,15,15,18,15,15,15,9,16,24,9,21,9,21,19,9,12,15,19,16,404,17,13,15,16,12,19,15,18,9,22,472,153,153,153,153,106,12,12,18,21,15,17,9,9,22,12,12,16,15,22,21,26,15,15,15,16,9,13,16,297,12,10
19,17,10,14,25,12,17,13,359,10,17,19,359,9,13,12,14,9,0,12,10,10,20,360,11,9,12,17,17,10,19,24,10,28,11,10,25,13,9,17,11,14,10,12,137,17,17,12,19,12,9,28,12,12,24,12,12,10,12,12,14,14,12,16,10,24,12,10,12,14,17,12,12,10,11,19,360,13,15,15,9,12,19,13,14,28,28,12,237,11,12,12,14,12,19,9,11,19,13,12,11,200,228,17,22,24,28,17,11,19,11,14,12,24,19,19,9,19,14,9,12,12,10,129,9,13,12
9,218,10,11,12,15,240,16,11,11,159,12,13,14,16,15,9,16,12,0,10,10,13,15,17,370,9,20,287,13,12,17,10,16,260,11,20,12,12,14,14,14,17,15,15,22,24,9,17,24,16,74,148,12,13,13,12,17,52,134,52,52,52,52,52,52,52,52,15,15,15,254,203,68,68,12,15,12,12,11,10,14,14,11,16,98,19,15,15,17,12,15,10,12,12,16,17,17,16,24,8,11,11,11,11,10,13,20,16,10,17,10,364,198,198,129,129,127,127,127,219,12,11,11,16,10,12
11,8,17,12,19,16,17,267,9,12,8,10,13,8,13,16,12,12,10,10,0,12,13,21,12,15,21,12,19,11,19,19,12,14,10,11,12,14,14,12,17,10,12,12,21,10,8,12,12,8,12,15,13,13,13,21,13,12,12,10,12,277,15,11,17,10,13,11,12,16,10,9,10,17,12,14,21,14,15,12,347,12,21,13,12,15,17,12,21,10,13,12,15,63,10,12,12,10,146,105,12,9,9,11,12,11,14,12,12,15,10,348,10,17,12,9,10,13,9,72,13,72,11,11,10,348,123
18,10,230,18,12,15,11,13,11,356,10,17,13,20,13,15,10,13,10,10,12,0,17,11,10,10,20,13,17,15,10,18,403,39,39,38,38,10,10,13,12,15,459,15,22,13,23,10,12,20,13,12,17,22,12,10,22,457,17,15,9,15,22,9,193,18,22,15,15,15,11,11,15,137,11,10,11,10,22,9,15,15,17,12,13,10,12,15,22,10,22,15,51,13,13,13,10,12,13,20,25,10,10,15,10,18,10,13,10,17,10,15,15,18,12,9,12,18,15,21,17,22,16,22,13,15,13
18,21,17,18,11,15,21,13,20,71,21,27,13,11,12,15,10,12,20,13,13,17,0,20,10,13,13,12,21,15,28,15,16,14,13,15,12,13,12,8,9,13,16,9,9,27,11,10,15,13,13,21,267,61,61,61,61,16,286,116,12,13,12,12,12,20,12,11,9,13,13,12,100,12,10,13,20,13,18,13,13,9,9,15,10,21,15,15,14,10,12,15,12,18,27,11,13,15,13,11,10,15,15,15,13,20,21,12,10,27,10,13,124,20,27,28,15,9,9,18,271,18,11,10,13,13,18
19,37,10,14,9,12,37,21,439,10,17,19,472,9,13,12,14,9,360,15,21,11,20,0,15,9,12,17,17,10,19,24,10,28,11,10,25,13,9,17,15,14,10,12,191,17,17,15,19,12,9,28,12,12,24,12,12,10,12,12,14,14,12,16,10,24,12,10,12,14,17,12,12,10,15,19,464,13,15,15,21,12,19,13,14,28,28,12,291,15,12,39,21,12,19,9,15,19,13,12,15,259,287,22,22,24,28,17,15,19,15,21,12,24,19,19,9,14,14,9,12,12,10,183,9,13,12
8,37,9,8,11,11,37,12,192,9,17,27,192,9,12,11,18,9,11,17,12,10,10,15,0,17,17,12,17,16,17,13,9,12,17,16,14,18,18,12,240,11,9,11,11,17,9,18,13,10,9,12,11,11,13,15,12,9,25,10,14,12,11,14,9,12,11,16,11,11,11,17,11,9,250,18,15,18,12,188,12,11,27,13,9,12,12,11,11,280,9,13,10,12,27,9,263,13,12,9,242,15,15,13,18,13,12,12,248,27,281,12,17,9,27,17,17,8,10,12,11,12,16,11,9,12,12
9,304,10,11,13,15,326,16,17,10,245,10,17,14,16,15,9,17,9,370,15,10,13,9,17,0,9,20,373,13,12,17,10,16,164,9,20,12,12,14,14,10,17,22,15,22,24,9,17,24,17,160,52,13,13,13,13,17,21,38,11,15,15,20,15,9,15,16,18,15,15,254,107,68,68,12,15,12,12,9,9,9,10,11,17,184,19,15,15,17,15,15,10,12,10,17,17,17,16,16,16,11,11,11,11,10,91,20,16,10,17,10,268,198,198,129,129,127,127,127,123,12,9,15,17,17,12
13,43,18,13,13,12,65,21,17,18,17,74,17,21,9,12,12,13,12,9,21,20,13,12,17,9,0,33,9,9,15,10,18,10,9,9,12,19,21,10,15,13,20,12,20,12,33,19,14,21,21,13,9,20,13,257,16,18,11,9,9,21,20,33,18,10,13,9,12,12,13,11,9,18,15,19,12,19,24,15,16,11,163,14,13,13,13,12,20,15,13,12,61,24,27,13,15,9,21,9,15,15,15,9,19,10,13,10,15,99,15,21,9,10,27,19,9,13,12,24,9,24,9,20,13,22,24
11,21,10,21,13,12,24,12,17,13,21,51,17,25,11,12,15,13,17,20,12,13,12,17,12,20,33,0,20,10,24,20,13,23,20,20,219,24,12,353,14,17,13,15,17,242,25,18,26,25,17,23,12,21,12,17,12,13,72,12,214,12,10,298,18,9,12,10,17,17,17,20,12,9,14,24,17,24,12,14,12,17,15,26,15,23,23,12,17,14,12,12,17,10,96,17,14,26,12,13,14,14,14,9,24,12,23,443,14,39,14,12,12,9,11,24,26,21,17,12,12,10,10,17,17,12,13
12,397,10,12,12,11,411,19,17,10,337,10,17,14,16,12,11,17,17,287,19,17,21,17,17,373,9,20,0,9,12,17,11,12,82,11,20,12,13,12,10,13,11,12,17,12,14,18,13,11,17,253,21,12,13,15,9,11,21,21,21,17,12,20,15,12,12,11,12,13,13,255,25,12,17,12,17,12,12,15,16,9,10,11,17,277,19,11,17,17,12,11,13,9,20,17,17,13,16,24,16,11,11,9,18,13,184,20,17,10,17,17,184,10,14,12,17,12,11,10,40,12,15,17,17,17,9
12,9,71,12,118,9,9,11,25,12,81,17,25,11,9,9,12,18,10,13,11,15,15,10,16,13,9,10,9,0,14,10,24,10,11,367,20,12,17,17,16,10,12,19,10,17,10,12,10,14,13,9,27,27,9,9,27,12,15,15,11,11,11,11,11,13,11,331,10,10,10,10,15,9,16,12,10,14,10,10,11,10,10,14,13,21,13,10,10,10,17,22,15,19,17,18,16,10,11,9,16,12,28,266,12,9,24,10,16,17,16,11,11,13,10,10,10,13,10,19,19,19,262,10,13,11,19
10,12,10,16,56,19,12,19,22,10,81,19,22,12,9,19,8,21,19,12,19,10,28,19,17,12,15,24,12,14,0,16,10,134,11,14,18,333,117,19,17,19,10,19,15,24,24,53,15,9,21,12,11,16,15,15,17,10,13,11,18,14,16,24,10,10,16,12,19,19,18,12,11,10,8,333,19,333,17,17,14,19,10,12,21,12,15,19,16,17,16,19,13,17,9,21,17,15,14,14,17,13,19,13,217,15,53,24,17,9,17,14,11,15,9,316,138,26,19,22,11,17,15,17,21,14,17
67,17,9,60,11,24,17,19,24,8,49,10,24,18,16,24,12,26,24,17,19,18,15,24,13,17,10,20,17,10,16,0,18,12,12,10,12,12,12,20,17,12,18,14,13,20,20,20,265,20,15,13,15,11,270,11,11,18,15,15,15,15,15,15,15,153,12,10,14,12,12,17,15,12,12,12,24,12,11,17,10,14,10,29,18,17,9,14,13,17,11,14,14,10,10,26,17,275,16,20,17,24,24,12,15,353,13,20,12,10,17,16,15,185,13,15,241,96,16,10,15,10,12,13,15,10,10
18,10,323,18,23,15,11,13,11,450,10,17,11,12,13,15,10,13,10,10,12,403,16,10,9,10,18,13,11,24,10,18,0,10,15,12,18,10,19,13,12,15,403,120,58,13,12,10,9,9,13,9,17,23,11,18,13,440,17,12,18,12,11,18,286,40,13,24,15,15,15,10,15,231,9,10,11,10,13,12,12,15,17,23,24,10,12,15,22,26,23,15,18,13,17,24,12,12,13,12,12,11,11,24,10,18,10,13,12,17,12,12,12,18,12,9,15,18,15,9,22,13,17,22,13,12,13
15,12,132,16,12,19,12,14,28,19,12,9,28,10,14,19,9,11,28,16,14,39,14,28,12,16,10,23,12,10,134,12,10,0,13,27,23,160,143,45,12,11,10,19,16,13,9,12,12,10,11,218,14,14,12,10,14,10,23,16,23,14,14,23,10,15,14,27,19,12,27,12,13,12,12,147,28,156,14,12,14,19,10,12,11,171,30,19,28,12,12,19,13,14,13,11,12,20,14,14,12,26,28,27,18,20,284,23,23,9,12,14,13,15,8,117,117,15,12,22,14,14,21,16,11,14,14
9,13,132,9,12,15,35,11,9,19,13,14,13,14,12,15,9,11,11,260,10,39,13,11,17,164,9,20,82,11,11,12,15,13,0,11,11,11,11,8,19,11,15,15,11,14,14,9,11,14,17,13,152,13,14,13,13,15,57,138,9,10,12,8,15,12,12,15,15,14,11,71,208,15,17,11,11,11,12,8,10,14,9,11,17,13,19,15,8,17,12,15,11,12,29,17,17,16,16,18,8,11,11,15,11,12,13,8,17,8,17,10,265,12,14,11,20,12,14,10,223,12,15,15,17,10,10
12,11,131,12,110,9,11,11,29,19,24,17,29,9,9,9,12,18,10,11,11,38,15,10,16,9,9,20,11,367,14,10,12,27,11,0,20,12,17,17,16,10,12,19,10,17,19,12,10,14,13,9,27,27,9,9,27,12,15,15,11,11,11,11,11,13,11,317,10,10,10,10,15,9,16,12,10,14,10,10,11,10,10,14,13,21,13,10,10,10,13,22,15,19,17,18,16,10,11,9,16,12,28,260,12,9,24,20,16,17,16,11,11,13,10,12,10,13,10,19,19,19,248,10,13,11,19
8,21,131,15,110,12,20,12,11,19,21,9,13,12,9,12,15,48,25,20,12,38,12,25,14,20,12,219,20,20,18,12,18,23,11,20,0,18,11,129,14,17,18,15,9,18,12,18,12,12,17,23,12,10,12,10,12,18,110,12,252,12,10,218,18,11,12,20,17,17,17,20,12,9,14,18,9,18,12,14,12,17,9,15,15,23,23,12,15,14,12,12,16,12,9,17,14,12,12,12,14,12,12,20,18,12,23,257,14,9,14,12,12,11,9,18,12,12,17,12,12,12,20,9,17,12,15
11,16,10,16,12,19,12,14,22,10,12,19,22,15,9,19,110,21,13,12,14,10,13,13,18,12,19,24,12,12,333,12,10,160,11,12,18,0,18,14,18,19,10,19,15,14,15,219,12,15,21,16,13,16,13,19,16,13,13,11,18,14,16,18,10,11,16,12,19,20,10,12,11,10,11,512,30,521,132,132,114,74,74,74,74,28,30,28,25,25,25,19,18,16,11,21,18,12,14,15,18,13,22,12,383,12,79,18,18,11,18,14,11,12,11,394,12,11,20,17,11,16,14,14,14,14,16
11,13,13,11,17,14,13,14,9,19,13,11,9,12,11,26,21,20,9,12,14,10,12,9,18,12,21,12,13,17,117,12,19,143,11,17,11,18,0,12,12,163,12,12,12,12,12,12,12,12,12,16,11,9,12,21,12,10,17,11,11,11,11,11,12,12,12,13,11,70,167,121,37,37,37,18,11,18,9,12,10,11,13,13,12,16,10,26,9,12,12,26,21,9,12,38,11,13,10,12,12,26,14,17,12,12,16,12,11,10,12,10,11,12,11,18,13,11,11,9,11,9,17,17,12,10,9
11,14,10,15,10,12,12,12,17,13,21,179,17,25,12,11,14,9,17,14,12,13,8,17,12,14,10,353,12,17,19,20,13,45,8,17,129,14,12,0,12,17,13,15,17,370,25,14,26,25,9,21,8,21,11,17,13,13,8,9,124,10,13,209,11,11,12,17,17,17,17,14,20,11,12,14,17,14,13,10,10,17,11,26,9,21,13,12,17,12,12,12,17,13,224,9,12,26,12,13,12,14,14,17,14,8,21,384,12,167,12,19,14,11,49,24,26,21,17,12,20,13,17,17,14,10,13
17,13,12,17,11,9,10,17,15,12,14,27,15,12,12,9,20,12,11,14,17,12,9,15,240,14,15,14,10,16,17,17,12,12,19,16,14,18,12,12,0,9,12,10,11,12,12,20,13,26,26,13,12,14,10,15,14,12,25,12,25,10,14,25,12,17,14,12,11,11,9,9,14,12,210,17,15,18,14,308,14,14,27,14,14,13,113,11,11,438,14,13,15,10,27,16,336,10,12,16,404,15,15,12,20,10,13,25,315,27,458,10,14,17,27,17,10,17,9,10,9,14,14,14,26,10,17
12,13,15,15,10,22,13,13,14,15,13,18,14,12,13,11,20,15,14,14,10,15,13,14,11,10,13,17,13,10,19,12,15,11,11,10,17,19,163,17,9,0,15,63,13,18,12,19,28,15,15,11,14,32,32,32,32,15,14,15,17,10,11,17,16,15,15,13,200,346,371,13,15,16,18,19,14,19,15,9,10,246,13,28,15,11,11,22,13,9,15,22,12,9,18,15,18,8,13,12,18,14,14,13,19,12,11,17,14,18,9,10,15,12,18,19,10,15,256,9,14,9,13,13,15,13,9
18,10,230,18,12,15,11,13,11,356,10,17,11,20,13,15,10,13,10,17,12,459,16,10,9,17,20,13,11,12,10,18,403,10,15,12,18,10,12,13,12,15,0,15,17,13,23,10,12,20,13,9,17,22,12,10,22,457,17,15,9,12,22,9,193,18,22,13,15,15,11,11,15,137,11,10,11,10,22,9,12,15,17,12,13,10,12,15,22,9,22,15,21,13,13,13,9,12,13,20,25,10,10,13,10,18,10,13,9,17,9,12,15,18,12,9,12,18,15,21,17,22,16,22,13,12,13
18,14,9,13,10,135,11,12,12,73,14,12,12,12,11,115,11,15,12,15,12,15,9,12,11,22,12,15,12,19,19,14,120,19,15,19,15,19,12,15,10,63,15,0,12,15,12,11,14,12,15,14,15,12,24,12,12,15,12,11,15,16,12,15,9,13,12,11,284,75,47,47,47,47,47,19,12,19,12,14,12,265,12,28,15,14,12,213,13,11,12,216,9,12,10,15,11,14,12,12,11,12,12,10,10,16,14,15,12,12,11,12,15,13,9,19,14,14,61,9,15,12,10,12,15,12,12
18,17,15,14,11,18,17,21,205,22,17,19,230,21,8,18,10,16,137,15,21,22,9,191,11,15,20,17,17,10,15,13,58,16,11,10,9,15,12,17,11,13,17,12,0,17,21,17,13,9,16,17,20,17,13,20,17,22,20,11,11,11,17,16,15,10,17,25,18,13,9,15,9,15,11,15,184,15,17,9,21,12,19,13,16,17,16,18,346,11,17,18,21,17,19,16,11,13,21,21,11,12,12,10,15,13,17,17,11,19,11,21,8,10,19,15,13,14,13,17,20,17,15,313,16,21,17
11,14,10,11,18,17,12,12,17,13,12,212,17,25,12,17,14,9,17,22,10,13,27,17,17,22,12,242,12,17,24,20,13,13,14,17,18,14,12,370,12,18,13,15,17,0,25,14,26,25,9,14,27,21,11,17,13,13,27,9,18,10,13,98,15,11,21,17,16,16,12,14,20,14,10,14,17,14,13,10,10,16,11,26,9,14,13,11,17,10,21,11,17,13,257,9,10,26,12,13,16,17,17,17,14,11,14,273,10,200,10,10,14,11,82,24,26,21,16,12,27,13,17,17,9,10,13
17,9,12,17,22,22,9,11,14,9,12,11,14,277,24,22,15,20,17,24,8,23,11,17,9,24,33,25,14,10,24,20,12,9,14,19,12,15,12,25,12,12,23,12,21,25,0,15,20,277,25,13,11,15,20,19,15,9,11,11,11,11,15,25,9,12,15,9,22,22,22,22,22,22,22,15,9,15,15,12,15,12,9,18,20,12,15,22,9,9,15,22,12,15,9,20,9,20,16,231,8,22,22,17,15,20,13,25,8,14,9,8,24,14,14,15,20,12,11,12,11,15,12,21,20,8,15
12,16,10,12,14,11,18,9,18,9,18,11,18,15,15,9,259,21,12,9,12,10,10,15,18,9,19,18,18,12,53,20,10,12,9,12,18,219,12,14,20,19,10,11,17,14,15,0,12,15,21,16,10,16,12,19,16,10,12,10,15,10,16,14,10,12,16,12,11,19,11,11,10,11,20,244,15,175,16,18,12,11,11,61,21,16,16,11,18,20,16,11,18,16,19,21,18,12,9,15,10,11,11,11,364,12,16,18,18,19,20,12,10,12,11,130,9,12,11,12,10,16,12,14,21,9,16
17,13,16,13,15,24,13,12,14,9,17,10,14,20,13,24,10,16,19,17,12,12,15,19,13,17,14,26,13,10,15,265,9,12,11,10,12,12,12,26,13,28,12,14,13,26,20,12,0,20,16,13,15,11,173,14,10,12,15,15,12,10,10,26,16,18,11,10,14,12,12,17,15,16,13,12,14,12,10,13,12,14,14,203,16,17,9,14,14,13,15,14,10,10,10,26,18,314,18,20,10,24,24,10,12,197,13,26,13,10,13,16,15,29,29,12,256,17,28,13,15,10,16,13,16,10,10
17,11,12,17,12,22,11,16,9,9,11,11,9,314,16,22,15,30,12,24,8,20,13,12,10,24,21,25,11,14,9,20,9,10,14,14,12,15,12,25,26,15,20,12,9,25,277,15,20,0,169,15,15,15,15,21,22,15,15,15,15,15,15,25,15,15,15,15,21,15,15,15,15,15,15,15,10,15,22,10,10,15,10,18,21,11,10,21,16,16,15,21,12,22,11,69,10,20,16,249,10,21,21,21,15,20,11,25,10,11,16,8,14,12,12,12,20,24,15,22,13,22,15,15,147,16,22
10,17,9,15,13,15,17,12,16,13,17,11,16,44,16,15,15,374,9,16,12,13,13,9,9,17,21,17,17,13,21,15,13,11,17,13,17,21,12,9,26,15,13,15,16,9,25,21,16,169,0,17,13,9,15,21,22,13,13,17,16,12,16,16,16,15,16,21,15,15,15,9,17,12,27,21,16,21,22,27,12,15,10,16,366,17,13,15,16,27,9,15,21,22,11,414,27,14,12,9,27,15,15,11,21,15,17,13,27,11,27,12,17,15,11,21,14,15,15,22,13,22,11,12,414,12,12
25,296,12,12,12,14,245,16,28,9,270,10,28,11,16,14,14,17,28,74,15,12,21,28,12,160,13,23,253,9,12,13,9,218,13,9,23,16,16,21,13,11,9,14,17,14,13,16,13,15,17,0,14,12,13,15,21,9,23,16,23,11,12,23,15,25,12,27,14,12,13,53,13,12,12,16,28,16,12,13,16,14,10,11,17,462,14,14,28,13,12,14,12,21,13,17,13,13,16,11,13,26,28,27,16,20,440,23,23,10,13,15,13,25,8,16,13,12,11,9,14,12,18,17,17,15,19
12,21,17,14,12,15,21,13,20,17,21,27,20,11,12,15,14,16,12,148,13,17,267,12,11,52,9,12,21,27,11,15,17,14,152,27,12,13,11,8,12,14,17,15,20,27,11,10,15,15,13,14,0,12,20,9,12,17,351,284,233,197,197,197,147,147,106,106,15,15,15,17,282,13,13,11,12,11,13,11,13,15,14,15,16,15,15,18,14,12,12,18,13,13,27,16,12,15,13,21,12,11,12,15,11,20,15,12,12,27,12,13,306,20,27,11,15,9,15,18,447,13,11,20,13,13,13
9,12,10,11,218,12,12,12,12,23,12,10,12,15,9,12,14,15,12,12,13,22,61,12,11,13,20,21,12,27,16,11,23,14,13,27,10,16,9,21,14,32,22,12,17,21,15,16,11,15,9,12,12,0,11,20,176,23,11,12,10,19,263,21,10,9,378,14,13,13,13,15,12,23,12,16,12,16,222,11,19,13,12,10,9,19,14,12,17,11,389,12,14,163,10,9,11,11,18,15,11,12,12,15,16,11,14,21,11,10,9,19,12,11,11,16,14,9,13,14,12,194,9,17,12,19,149
