# Generated by ../matriz.pl date: Tue Sep 17 09:46:29 2013
# pairs file: pairs_conservative.txt symetric matrix 177 fragments
12,355,10,12,12,14,330,8,9,10,0,8,15,11,14,14,8,17,15,159,8,10,12,15,14,24,12,13,10,12,12,10,13,9,8,24,20,10,13,12,10,13,10,14,12,12,12,8,13,10,9,10,17,12,9,14,9,10,9,14,12,8,15,12,13,10,17,10,14,11,13,138,13,11,13,20,12,9,11,8,12,250,8,10,192,8,13,13,8,8,14,14,12,10,20,11,10,9,17,274,13,14,14,9,8,9,9,15,12,9,15,9,8,9,14,132,13,10,8,8,14,10,13,17,12,8,15,15,12,10,12,9,13,14,8,12,8,10,13,11,20,9,149,315,10,9,10,10,9,7,15,12,10,8,12,13,9,9,14,10,8,20,12,11,9,20,10,14,10,14,13,17,9,14,13,14,43
11,10,17,11,8,12,9,12,11,17,8,0,8,8,12,12,9,10,8,9,14,17,8,8,12,17,11,25,11,11,10,17,12,11,27,17,8,9,10,179,27,9,17,12,8,212,8,19,10,17,11,11,16,12,11,12,10,9,10,19,12,15,8,8,9,14,10,11,12,8,25,9,11,17,10,9,12,11,11,15,11,9,12,17,9,265,210,10,10,296,9,12,288,9,9,9,9,12,10,9,9,12,12,10,27,10,11,11,10,10,9,8,17,11,12,10,9,17,15,14,19,17,9,11,8,9,11,8,155,17,27,29,10,12,27,11,9,11,12,8,8,10,10,9,9,10,17,14,12,14,8,337,17,14,8,218,17,11,9,17,12,9,9,8,12,68,9,12,11,12,9,333,11,12,12,12,9
19,15,9,14,12,12,15,21,453,10,15,8,0,9,9,12,9,16,360,9,21,10,9,473,9,10,9,14,9,14,12,9,14,24,11,10,9,9,9,17,11,14,10,12,230,17,9,9,19,9,16,9,9,172,16,12,9,9,9,15,53,29,371,234,24,10,11,13,9,9,14,9,9,9,19,17,122,297,24,9,24,9,9,10,9,11,12,14,8,11,15,9,8,19,17,18,28,12,9,9,14,12,9,9,11,9,203,9,12,19,10,401,29,253,9,28,24,10,9,21,22,9,14,16,12,9,13,265,17,9,13,21,14,12,11,14,9,9,9,9,12,9,28,9,19,9,10,10,54,21,416,8,8,21,8,12,10,234,14,10,9,17,14,9,283,17,9,9,9,12,24,12,291,21,14,9,9
9,11,12,9,11,9,11,11,9,9,11,8,9,0,11,12,15,9,9,14,8,8,11,9,15,8,286,12,15,9,12,8,12,9,7,9,12,15,12,25,8,11,8,12,9,25,277,15,18,9,116,15,12,9,33,12,18,8,18,15,9,9,9,9,18,20,12,15,8,315,8,14,9,9,18,25,9,9,9,12,9,14,8,9,14,8,15,12,12,8,15,14,8,8,25,24,8,12,12,24,24,12,15,12,7,18,12,8,12,18,8,9,9,9,15,11,18,12,12,8,15,8,24,9,12,8,8,9,25,12,8,9,12,12,8,12,15,8,12,250,9,24,11,24,8,12,8,11,8,8,9,8,8,8,11,8,9,9,9,8,11,25,11,298,9,25,15,15,15,12,14,8,9,8,12,14,14
7,14,13,8,9,9,14,154,9,13,14,12,9,11,0,8,7,16,9,8,10,13,14,9,183,9,11,13,8,8,9,13,13,8,12,8,22,8,8,12,11,13,13,7,15,12,11,7,9,13,16,54,7,8,16,8,9,8,9,8,8,10,8,15,13,13,9,11,13,11,13,8,8,12,9,11,8,9,8,10,8,14,120,13,14,8,8,13,8,8,8,9,12,8,11,13,10,9,8,14,13,9,271,8,12,9,9,11,9,9,7,9,10,9,187,10,13,13,10,12,8,13,13,16,9,8,11,8,11,13,11,8,13,7,12,7,7,8,8,11,11,11,10,14,8,8,13,13,9,13,9,12,13,20,14,8,10,9,13,13,160,11,8,11,9,11,8,271,8,7,13,8,9,13,13,9,8
11,14,12,10,12,278,9,14,12,12,14,12,12,12,8,0,8,10,12,9,9,15,14,12,8,12,9,18,14,10,12,12,18,24,8,9,8,19,14,14,8,18,15,115,11,14,9,8,24,12,10,14,14,10,10,271,8,19,8,9,10,8,12,11,24,15,10,8,10,9,18,9,18,12,12,17,10,12,7,12,10,9,9,12,9,12,12,18,11,12,9,10,8,19,8,10,19,238,14,9,10,278,8,14,8,12,109,11,10,12,15,12,12,42,8,14,24,12,8,9,8,12,10,10,12,8,8,11,14,12,8,9,18,217,8,7,8,11,11,12,8,14,14,9,19,14,12,15,190,9,12,8,8,9,18,12,9,178,58,15,14,8,10,9,185,8,19,8,14,233,24,12,50,9,18,10,18
12,8,10,12,11,9,8,9,14,11,8,9,9,15,7,8,0,8,14,9,9,10,9,14,9,11,15,20,20,12,16,8,20,12,18,10,15,110,12,14,20,20,10,9,17,14,15,259,8,8,15,20,12,17,11,9,87,8,36,119,17,10,17,17,12,11,16,20,9,15,20,11,12,8,8,14,17,14,12,9,12,11,9,8,9,9,12,20,12,9,224,16,9,8,14,8,8,7,12,11,8,9,9,12,18,8,9,18,16,8,10,14,10,9,9,8,12,10,9,9,71,8,8,8,11,205,18,17,8,8,20,18,20,9,18,8,238,20,7,8,14,12,8,11,8,12,10,10,9,8,17,9,8,9,9,12,10,9,9,10,9,14,8,15,9,14,114,9,20,9,8,12,9,8,7,16,12
10,17,13,10,13,10,17,10,16,24,17,10,16,9,16,10,8,0,16,16,10,13,10,16,13,13,13,15,13,10,13,13,15,15,27,18,17,21,20,16,27,15,13,17,12,9,9,21,16,13,206,13,232,12,225,10,10,21,16,21,12,13,16,12,18,13,12,27,10,9,15,9,16,24,16,10,12,16,15,13,15,17,10,24,9,9,13,15,8,10,21,15,10,21,10,15,12,10,268,17,15,10,13,148,27,16,10,27,14,16,11,16,13,16,13,12,18,13,13,10,21,13,15,449,15,8,27,16,9,24,27,13,15,8,27,10,11,9,8,9,12,140,17,17,21,50,13,13,10,10,16,10,13,10,16,13,18,10,15,13,10,10,12,9,10,11,21,13,13,10,15,13,16,10,8,15,16
19,15,9,9,12,12,15,8,360,10,15,8,360,9,9,12,14,16,0,9,9,10,9,360,22,10,9,14,22,19,12,9,14,24,11,10,14,9,9,17,11,14,10,12,138,17,9,8,19,9,7,22,9,80,10,12,9,9,9,22,9,29,279,142,24,10,11,15,9,9,14,9,9,9,19,17,30,293,24,9,24,9,9,10,9,11,12,14,8,11,22,9,7,19,17,12,28,12,9,9,14,12,22,9,11,9,124,9,8,19,10,332,29,174,22,28,24,10,9,9,22,9,14,16,12,9,15,173,17,9,15,14,14,12,11,9,9,9,9,9,12,9,28,9,19,9,10,10,13,9,347,11,8,9,8,12,10,155,14,10,14,17,9,9,204,17,9,22,22,12,24,12,212,9,14,9,9
9,218,10,9,11,11,240,11,9,10,159,9,9,14,8,9,9,16,9,0,10,10,13,15,19,11,14,14,9,9,11,10,14,9,8,11,20,11,11,14,9,14,10,9,15,14,14,9,9,10,10,19,16,15,10,9,9,11,9,11,8,11,15,15,16,10,11,9,10,14,14,255,204,15,9,20,8,9,9,8,9,267,10,10,383,9,13,14,9,9,11,9,8,11,20,8,11,11,16,201,14,11,19,16,8,9,11,20,11,9,15,9,15,11,19,13,16,10,8,10,12,10,14,16,11,9,11,15,8,10,11,9,14,9,8,8,9,9,11,14,20,16,13,225,11,9,10,10,11,10,15,14,10,10,78,13,9,11,14,10,8,20,8,14,11,20,11,19,9,9,9,9,11,10,11,9,350
11,8,12,12,10,9,8,267,21,12,8,14,21,8,10,9,9,10,9,10,0,12,13,21,10,13,8,9,10,12,13,12,9,8,12,10,12,12,9,14,10,9,12,9,21,8,8,9,10,12,10,10,10,12,10,9,8,12,11,9,8,11,21,21,10,12,15,10,229,8,9,8,10,11,10,12,12,9,8,8,12,8,334,12,10,8,16,9,9,8,9,18,8,9,12,12,12,9,10,8,12,9,40,9,12,10,9,12,15,14,15,9,11,9,10,12,10,12,8,348,9,12,12,10,13,9,12,21,14,12,12,16,9,9,12,12,9,10,9,8,12,9,8,8,12,8,12,12,14,335,21,8,12,348,21,16,10,9,12,12,261,12,12,8,9,11,12,30,10,9,8,16,9,335,9,18,10
18,10,230,18,12,15,10,13,10,356,10,17,10,8,13,15,10,13,10,10,12,0,16,10,13,12,9,9,9,18,22,259,9,18,10,12,18,10,11,13,10,9,459,15,17,13,8,10,12,320,13,9,12,17,13,15,12,10,12,15,17,13,10,17,12,297,22,9,12,8,9,10,15,137,12,17,17,10,18,36,18,10,12,382,10,17,10,9,11,17,10,12,14,10,17,9,10,15,12,10,9,15,13,12,10,12,15,9,22,12,254,10,108,8,13,10,12,422,17,12,15,250,9,13,22,10,9,12,13,330,10,10,9,15,10,8,10,9,11,8,17,12,9,10,10,8,405,381,15,12,10,13,252,12,17,10,13,15,15,371,13,17,17,8,10,13,10,13,9,15,12,17,10,12,8,12,15
7,12,17,8,11,14,12,13,9,16,12,8,9,11,14,14,9,10,9,13,13,16,0,9,8,11,11,9,9,8,12,17,9,20,7,10,12,13,15,8,9,9,17,20,9,8,11,12,15,17,11,9,10,8,13,11,13,13,15,13,8,9,9,9,20,17,11,9,8,11,9,12,100,12,15,51,8,9,20,12,8,12,13,17,13,8,8,9,11,11,13,8,11,13,127,9,15,11,10,12,9,11,13,15,7,15,11,7,12,15,16,9,12,11,9,15,15,17,24,13,8,17,9,10,7,13,7,9,8,17,9,13,9,20,7,7,13,9,13,11,18,15,15,12,13,15,17,17,11,21,9,11,17,13,244,8,10,11,9,17,13,110,8,11,11,12,13,13,9,20,20,8,11,21,13,8,60
19,15,9,14,12,12,15,21,440,10,15,8,473,9,9,12,14,16,360,15,21,10,9,0,9,10,9,14,9,14,12,9,14,24,11,10,14,9,9,17,11,14,10,12,192,17,9,8,19,9,16,9,9,134,16,12,9,9,9,22,15,29,333,196,24,10,11,13,9,9,14,9,9,9,19,17,84,297,24,9,24,9,9,10,9,11,12,14,8,11,22,9,8,19,17,12,28,12,9,9,14,12,22,9,11,9,183,9,12,19,10,391,29,233,9,28,24,10,9,21,22,9,14,16,12,9,13,227,17,9,13,21,14,12,11,14,9,9,9,9,12,9,28,9,19,9,10,10,34,21,401,8,8,21,8,12,10,214,14,10,9,17,14,9,263,17,9,22,9,12,24,12,271,21,14,9,9
21,19,13,17,8,9,19,66,22,13,14,12,9,15,183,8,9,13,22,19,10,13,8,9,0,11,26,16,184,17,8,13,9,9,12,7,8,30,9,12,129,16,13,11,9,12,9,9,9,13,9,271,13,17,9,8,9,30,9,8,9,10,9,9,13,13,15,150,10,9,16,19,19,12,9,11,17,22,9,10,17,19,32,13,19,8,11,16,9,8,9,15,12,8,11,16,30,9,13,19,16,9,307,8,12,9,9,11,8,9,9,22,10,9,400,30,13,13,10,10,8,13,16,13,8,9,11,9,9,13,11,8,16,11,12,17,9,130,9,9,11,11,10,19,25,8,13,13,9,10,22,12,13,10,14,11,10,9,16,13,72,11,17,9,22,9,30,351,190,11,13,8,22,10,9,15,19
14,24,12,11,249,12,9,10,10,12,24,17,10,8,9,12,11,13,10,11,13,12,11,10,11,0,11,13,12,14,188,24,13,9,8,215,10,10,10,17,9,13,12,8,10,17,18,11,11,24,13,12,16,10,13,12,11,10,11,12,11,26,10,10,11,14,12,9,10,12,13,9,11,24,11,10,11,28,14,24,14,9,10,24,15,11,9,13,17,11,12,12,17,10,10,13,10,12,17,9,13,12,9,17,8,11,9,9,26,14,12,28,26,9,8,24,11,24,24,10,12,12,13,13,168,11,9,10,17,24,9,9,13,12,9,11,11,9,10,18,10,17,24,9,10,17,12,12,12,10,10,17,12,10,11,9,111,9,13,12,9,10,11,12,12,10,10,9,12,12,11,9,12,10,10,12,11
9,12,9,16,11,9,12,11,9,9,12,11,9,286,11,9,15,13,9,14,8,9,11,9,26,11,0,12,26,16,12,9,12,9,10,9,12,15,12,25,26,11,9,12,9,25,267,15,18,9,208,26,12,16,125,12,18,8,18,15,16,9,9,9,18,20,12,26,12,318,8,14,9,9,18,25,16,9,9,12,16,14,8,9,14,11,15,12,12,11,15,12,11,8,25,24,8,12,12,24,24,12,15,12,10,18,12,8,12,18,12,9,9,9,26,8,18,12,12,8,15,9,24,90,12,8,8,9,25,12,8,9,12,12,8,12,15,26,12,221,9,24,7,24,8,12,9,12,11,8,9,11,9,8,11,9,9,9,9,9,11,25,16,327,9,25,15,15,26,12,14,11,9,12,12,12,14
12,13,13,12,13,18,13,13,14,9,13,25,14,12,13,18,20,15,14,14,9,9,9,14,16,13,12,0,16,12,13,16,396,12,11,10,17,18,204,17,9,369,9,11,9,9,12,11,12,16,15,16,9,9,15,11,14,18,12,11,9,13,9,9,12,9,8,9,9,12,373,13,11,16,12,17,9,14,12,16,12,13,13,16,10,12,12,409,117,25,8,12,9,18,17,55,18,11,91,13,368,11,16,48,11,12,14,12,13,12,9,14,13,14,16,10,12,16,13,9,11,16,283,15,13,8,12,9,9,16,11,9,409,11,11,9,8,9,288,8,17,10,10,13,18,53,16,9,11,9,14,9,8,9,11,12,13,14,249,9,13,17,9,12,14,17,18,16,16,11,10,12,14,9,330,12,11
21,10,12,17,8,14,10,9,22,9,10,11,9,15,8,14,20,13,22,9,10,9,9,9,184,12,26,16,0,17,8,9,9,21,7,12,7,30,9,9,255,16,9,11,9,9,15,20,10,9,12,301,13,17,12,16,10,30,10,7,9,12,9,9,8,9,15,276,10,15,16,9,9,8,10,8,17,22,13,11,17,11,10,9,19,8,8,16,9,8,20,15,8,8,8,16,30,16,13,14,16,11,91,11,7,10,9,73,7,10,9,22,12,9,206,30,8,9,11,10,7,8,16,13,8,20,22,9,9,9,124,8,16,11,7,17,20,256,9,15,7,11,10,10,25,7,9,9,7,10,22,9,9,10,9,11,12,9,16,9,12,8,17,15,22,9,30,135,310,11,7,8,22,10,9,15,9
260,12,8,396,9,10,12,12,14,8,12,11,14,9,8,10,12,10,19,9,12,18,8,14,17,14,16,12,17,0,9,8,12,252,8,11,7,16,9,11,17,12,18,10,18,11,12,12,12,8,10,17,12,188,10,10,8,16,8,10,132,11,14,14,139,8,10,17,10,16,12,8,13,8,12,15,212,9,165,8,428,8,12,8,9,9,9,12,9,9,10,10,11,16,15,9,16,7,9,12,9,10,21,8,8,11,19,12,9,11,18,9,8,9,17,16,80,18,8,12,10,8,9,10,9,12,8,14,11,11,8,9,12,10,8,265,12,17,12,12,15,11,12,12,16,8,18,18,12,12,14,11,8,12,13,9,11,9,10,18,12,15,238,16,9,21,16,21,17,10,26,9,9,10,12,10,13
9,12,10,9,271,12,12,10,12,10,12,10,12,12,9,12,16,13,12,11,13,22,12,12,8,188,12,13,8,9,0,10,13,9,9,50,10,14,10,13,9,13,22,12,17,13,12,16,11,10,13,8,16,17,13,12,9,14,10,16,17,11,12,17,11,8,193,9,22,12,13,8,11,10,11,13,17,12,9,10,9,8,10,10,8,10,20,13,17,10,16,103,12,14,13,13,14,12,17,12,13,12,9,17,9,10,12,9,292,10,22,12,10,8,8,14,11,10,10,10,16,10,13,13,277,11,9,12,12,10,9,20,13,12,9,8,16,9,10,12,13,17,12,12,14,17,10,22,12,10,12,12,8,10,11,20,8,12,13,22,9,13,17,12,12,13,14,9,8,12,11,20,12,10,10,61,11
8,10,297,8,12,12,10,13,9,326,10,17,9,8,13,12,8,13,9,10,12,259,17,9,13,24,9,16,9,8,10,0,16,8,9,12,18,10,9,13,12,16,259,8,15,13,8,8,9,326,13,9,13,15,13,12,23,10,23,15,15,13,9,15,8,161,10,9,12,8,16,10,15,204,23,17,15,9,8,103,8,10,12,326,10,17,18,16,9,17,15,9,14,10,17,16,10,12,9,10,16,12,13,9,9,23,11,9,10,12,24,9,175,11,13,10,8,326,64,12,15,313,16,13,10,11,9,9,13,326,12,18,16,12,9,8,11,9,11,8,17,9,9,10,10,9,314,151,12,12,9,13,212,12,17,18,24,12,16,207,13,17,15,8,12,13,10,13,9,12,11,17,8,12,8,9,15
12,13,13,12,13,18,13,13,14,9,13,12,14,12,13,18,20,15,14,14,9,9,9,14,9,13,12,396,9,12,13,16,0,12,11,10,17,18,230,17,9,356,9,11,9,9,12,11,12,16,15,9,9,9,15,11,14,18,12,11,9,13,9,9,12,9,12,9,9,12,360,13,11,16,12,17,9,14,12,16,12,13,13,16,10,12,12,422,143,9,8,12,9,18,17,42,18,11,117,13,355,11,13,74,11,12,14,12,13,12,9,14,13,14,9,10,12,16,13,9,11,16,270,15,13,8,12,9,9,16,11,15,422,11,11,9,8,9,288,8,17,13,10,13,18,79,16,9,11,9,14,9,8,9,11,12,13,14,236,9,13,17,9,12,14,17,18,13,9,11,10,12,14,9,335,12,11
245,9,8,238,9,24,9,8,24,8,9,11,24,9,8,24,12,15,24,9,8,18,20,24,9,9,9,12,21,252,9,8,12,0,8,9,8,10,12,11,8,12,18,24,10,11,12,12,65,8,10,21,8,12,15,24,8,10,18,10,10,11,12,10,285,8,10,21,10,9,12,9,20,8,18,8,36,24,255,8,313,9,8,8,9,9,9,12,12,9,10,10,11,10,8,24,10,24,12,9,12,24,21,12,8,18,24,8,9,18,18,24,8,24,21,12,226,18,8,9,10,8,12,15,9,12,8,8,11,8,8,9,12,24,8,149,12,8,12,12,8,8,12,9,10,12,18,18,12,8,24,11,8,9,20,9,8,24,12,18,8,8,62,9,24,8,10,21,21,24,172,9,24,10,12,10,20
8,8,9,8,8,8,8,12,11,9,8,27,11,7,12,8,18,27,11,8,12,10,7,11,12,8,10,11,7,8,9,9,11,8,0,16,14,18,11,10,224,11,9,11,11,10,7,18,13,9,9,12,9,11,9,8,13,8,13,18,12,16,11,11,12,9,12,162,12,10,11,8,11,9,13,14,8,11,8,8,8,8,12,9,11,27,27,11,12,27,18,12,27,8,14,11,8,8,9,8,11,8,12,12,251,13,13,116,9,13,10,11,16,13,12,8,12,9,8,12,18,9,11,9,8,11,174,11,10,9,208,12,11,11,265,8,11,84,11,7,14,11,8,8,8,12,9,10,13,12,11,10,9,12,7,27,16,13,11,9,8,14,8,10,13,10,18,12,7,11,8,27,11,12,11,12,11
11,24,57,11,111,9,9,11,10,12,24,17,10,9,8,9,10,18,10,11,10,12,10,10,7,215,9,10,12,11,50,12,10,9,16,0,20,10,10,17,16,10,12,8,10,17,9,10,9,9,13,12,18,10,13,9,11,27,14,10,11,152,10,10,9,13,8,16,10,9,10,9,11,9,14,20,11,29,8,9,8,9,10,9,15,11,9,10,17,11,10,8,17,12,20,8,12,9,18,9,10,9,8,18,16,14,9,16,8,14,15,29,110,9,7,24,9,24,47,10,12,12,10,13,30,10,16,10,17,9,16,9,10,9,16,11,10,12,10,9,20,18,24,9,12,18,12,13,9,10,10,17,12,10,11,9,263,9,8,12,8,20,11,9,12,20,10,8,12,9,9,9,12,10,10,8,11
7,20,18,7,10,8,20,12,14,18,20,8,9,12,22,8,15,17,14,20,12,18,12,14,8,10,12,17,7,7,10,18,17,8,14,20,0,15,8,129,14,17,9,15,10,18,12,15,12,9,17,7,8,7,17,8,11,8,11,15,7,20,14,10,12,18,10,14,11,12,17,20,12,9,12,257,7,14,8,8,11,20,12,9,20,8,11,17,11,8,15,15,8,8,257,15,15,8,11,20,17,15,8,11,14,11,11,14,10,11,11,9,20,11,8,15,12,9,8,12,8,9,17,8,10,15,14,7,8,9,14,8,17,15,14,7,15,7,15,12,257,11,15,20,8,11,9,18,11,12,14,8,9,12,12,8,20,11,17,9,12,257,7,12,11,162,15,8,7,15,12,8,11,12,17,15,12
10,10,10,16,10,19,10,9,9,10,10,9,9,15,8,19,110,21,9,11,12,10,13,9,30,10,15,18,30,16,14,10,18,10,18,10,15,0,18,14,18,10,10,19,15,14,15,219,12,10,21,30,12,16,21,19,12,358,12,371,16,10,15,15,12,9,16,30,9,15,18,9,11,10,12,14,10,22,11,9,10,9,9,10,11,8,9,18,18,8,389,16,9,367,14,15,249,11,18,10,10,19,30,16,18,12,8,18,16,8,8,22,10,8,30,97,12,10,9,9,296,10,15,21,10,56,18,15,10,10,18,13,18,19,18,10,89,18,18,8,14,16,44,10,368,17,10,9,8,9,22,9,10,9,13,9,10,8,19,10,9,14,10,15,8,14,526,30,30,19,12,9,9,9,18,16,11
8,13,13,9,10,14,13,8,9,9,13,10,9,12,8,14,12,20,9,11,9,11,15,9,9,10,12,204,9,9,10,9,230,12,11,10,8,18,0,10,9,164,11,11,9,10,9,12,13,9,9,9,90,9,9,14,13,18,13,11,9,13,9,9,8,11,12,9,9,24,168,13,11,9,13,9,9,9,7,9,9,13,9,9,10,9,15,247,257,9,12,12,10,18,9,11,18,14,270,13,163,14,8,227,11,13,14,12,12,13,8,9,13,9,9,10,13,9,13,9,11,9,78,9,10,12,12,9,9,9,11,9,295,11,11,9,12,9,204,12,12,166,10,13,18,232,9,11,14,9,9,10,11,9,11,15,13,14,44,11,11,9,9,24,14,9,18,9,9,14,11,10,9,9,209,12,11
